,user,datetime,text,link,image,gif
50,raradiohead,2023-06-20T03:51:47.000Z,"Radiohead
Optimistic$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1671002880369897472$/raradiohead/status/1671002880369897472/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1118885726576234496/pu/img/cGyM8jrkhE_Bx0u-.jpg$,blob:https://twitter.com/0630d43b-491f-4674-888a-fa38a81b8e93$
51,raradiohead,2023-06-17T10:21:36.000Z,"Radiohead
bodysnatchers$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1670013817437429761$/raradiohead/status/1670013817437429761/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/media/Fo1xYvDaMAA6bv7.jpg$,blob:https://twitter.com/7b8bab8c-6f1b-4148-a25a-71e76e4622fe$
52,raradiohead,2023-06-13T15:04:54.000Z,"Radiohead
Knives Out$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1668635560594874369$/raradiohead/status/1668635560594874369/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1639307977609068545/pu/img/5d3q-YwtjP14_WEG.jpg$,blob:https://twitter.com/2b049761-c90f-4689-a213-678067aa288d$
53,raradiohead,2023-06-11T04:10:34.000Z,"Radiohead
Last Flowers$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1667746120091721728$/raradiohead/status/1667746120091721728/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1005463837133365250/pu/img/8M7sII6or_p9N86r.jpg$,blob:https://twitter.com/a02138f0-28d6-447b-9956-1108e2ebd2fe$
54,raradiohead,2023-06-09T08:09:12.000Z,"Radiohead
How To Disappear Completely$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1667081398195478529$/raradiohead/status/1667081398195478529/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/media/FVjn_MuUAAAGSEe.jpg$,blob:https://twitter.com/dac35bdb-90c4-43d8-8354-74c08b7b114e$
55,raradiohead,2023-06-07T09:54:35.000Z,"Radiohead
Morning Bell$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1666383141433643008$/raradiohead/status/1666383141433643008/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/867325991378710528/pu/img/oCa9i1LlLDwTWhjz.jpg$,blob:https://twitter.com/f179c2b3-a239-4a26-82a9-eb77c4cb76fd$
56,raradiohead,2023-06-07T09:49:26.000Z,フォロワー割使いたい$,/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1666381843510476801$/raradiohead/status/1666381843510476801/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$,$
57,raradiohead,2023-06-07T01:45:07.000Z,"Radiohead
Exit Music (For A Film)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1666259962929233920$/raradiohead/status/1666259962929233920/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1312845897160507392/pu/img/Kc_lSXlK6zzXvlWy.jpg$,blob:https://twitter.com/9c3048f5-b6c8-4227-80d3-7f6ee9a6a990$
58,raradiohead,2023-06-05T03:03:17.000Z,"Radiohead
Just$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1665554858576068608$/raradiohead/status/1665554858576068608/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1638191675783933952/pu/img/bv4BprXGvZtJNbEa.jpg$,blob:https://twitter.com/0f66ffbd-653f-4207-88bd-272c37ca9bfb$
59,raradiohead,2023-06-03T16:20:58.000Z,"Radiohead
Lift$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1665030826021761024$/raradiohead/status/1665030826021761024/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/873806688045809664/pu/img/xnzpywOtbT-OqjNB.jpg$,blob:https://twitter.com/0d53c317-b47b-45ab-ae46-96cdab80edfc$
60,raradiohead,2023-06-02T10:35:13.000Z,"Radiohead
True Love Waits$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1664581426183032833$/raradiohead/status/1664581426183032833/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1367235340562395137/pu/img/VN-okEYY7vsXtfXD.jpg$,blob:https://twitter.com/c1dd7f32-01ff-4840-90e5-0e3c80311c0e$
61,raradiohead,2023-06-01T09:57:02.000Z,"Radiohead
Little by Little$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1664209432279121920$/raradiohead/status/1664209432279121920/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1384107312080560128/pu/img/6GrlrPmRmOcLyKc4.jpg$,blob:https://twitter.com/68a218ad-5eab-414d-85be-c596d342515f$
62,raradiohead,2023-05-31T00:36:41.000Z,"Radiohead
Street Spirit$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1663706028029153285$/raradiohead/status/1663706028029153285/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1125931652746596353/pu/img/0n5vf9FpSNz-PrQ7.jpg$,blob:https://twitter.com/ec031634-57c4-4a32-80e8-ee0975b34d9a$
63,raradiohead,2023-05-29T15:02:53.000Z,"Radiohead
15 Step$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1663199235742011392$/raradiohead/status/1663199235742011392/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/media/FWBK4SPaMAABX2z.jpg$,blob:https://twitter.com/68cd348a-0ebd-4ce9-8fdf-423abf6a848d$
64,raradiohead,2023-05-28T15:01:39.000Z,"Radiohead
Knives Out (acoustic)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1662836537938300929$/raradiohead/status/1662836537938300929/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1356969104565886987/pu/img/QLB-PHzcpCHwNUux.jpg$,blob:https://twitter.com/3536e9b7-f7a4-420d-8cf8-51bd384b7a81$
65,raradiohead,2023-05-28T05:30:20.000Z,"Radiohead
Airbag (live on Later)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1662692761596993536$/raradiohead/status/1662692761596993536/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1662692541882585089/pu/img/ZBAFFk72ROhWgLG-.jpg$,blob:https://twitter.com/3d4a0c23-fc25-4f23-8797-1f6b9ea2a8c1$
66,raradiohead,2023-05-25T22:14:01.000Z,"Radiohead
House of Cards$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1661858184997535745$/raradiohead/status/1661858184997535745/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/882128576748716032/pu/img/STVbvcy6GjxeKne_.jpg$,blob:https://twitter.com/7e17d007-04f3-4c7f-837b-76de85982845$
67,raradiohead,2023-05-24T23:32:26.000Z,"Radiohead
Reckoner$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1661515529029558273$/raradiohead/status/1661515529029558273/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1112787316953608194/pu/img/1mX3BqYCyfafOFFV.jpg$,blob:https://twitter.com/0b9324d4-01e1-402c-b131-76021fd9332f$
68,raradiohead,2023-05-24T12:12:49.000Z,"Radiohead
How to Disappear Completely$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1661344497169760258$/raradiohead/status/1661344497169760258/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/media/FVjn_MuUAAAGSEe.jpg$,blob:https://twitter.com/2e2f4035-6d42-4208-a63f-a4eea1bede06$
69,raradiohead,2023-05-24T00:48:50.000Z,"Radiohead
Optimistic$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1661172369107419138$/raradiohead/status/1661172369107419138/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1118885726576234496/pu/img/cGyM8jrkhE_Bx0u-.jpg$,blob:https://twitter.com/4751baa6-468e-4090-b3e6-88bced9e8005$
70,raradiohead,2023-05-22T14:29:20.000Z,"The Smile
Free In The Knowledge$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1660654079293415430$/raradiohead/status/1660654079293415430/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/amplify_video_thumb/1538302019358052352/img/GGEDabo5v9RQZDg6.jpg$,blob:https://twitter.com/052b3bec-a2a4-4e2e-913f-d4cff4e1165f$
71,raradiohead,2023-05-21T06:02:32.000Z,Radiohead My Iron Lung$,/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1660164150117691397$/i/status/998046291635552257$/raradiohead/status/1660164150117691397/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/998043825879728128/pu/img/5sii8grbK3LGkivl.jpg$,blob:https://twitter.com/5c367025-1b91-421c-8aac-0a18a1bd4527$
72,raradiohead,2023-05-20T21:13:28.000Z,"Radiohead
Fake Plastic Trees$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1660031005921615873$/raradiohead/status/1660031005921615873/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/media/FWG_7v3aAAAfeNC.jpg$,blob:https://twitter.com/251bf143-968d-425c-872a-90436d71ed06$
73,raradiohead,2023-05-14T21:23:12.000Z,"Radiohead
Street Spirit(Fade Out) MV$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1657859127295483904$/i/status/954604547384594432$/raradiohead/status/1657859127295483904/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/954604121339891714/pu/img/a9M-EmyciOIssbcE.jpg$,blob:https://twitter.com/6259b57b-cda6-4788-ab11-bb429b1a00bd$
74,raradiohead,2023-05-14T16:48:14.000Z,"Radiohead
Sulk$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1657789931597561857$/i/status/954182028412403713$/raradiohead/status/1657789931597561857/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/954181053337370624/pu/img/Mvs3DjnftffwAA2W.jpg$,blob:https://twitter.com/5773d5dd-2525-4aa0-b4d4-ce4f6b286854$
75,raradiohead,2023-05-14T11:53:11.000Z,"Radiohead
Last Flowers$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1657715680051974145$/i/status/1005464413787193346$/raradiohead/status/1657715680051974145/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1005463837133365250/pu/img/8M7sII6or_p9N86r.jpg$,blob:https://twitter.com/4aebb7a5-75f1-432c-8509-9088242e5111$
76,raradiohead,2023-05-14T06:58:13.000Z,"Radiohead
Fake Plastic Trees (MV)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1657641450706726912$/i/status/998028081431367682$/raradiohead/status/1657641450706726912/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$,blob:https://twitter.com/83e1d3c4-276d-48a5-a548-e8647afb8c00$
77,raradiohead,2023-05-14T01:43:12.000Z,"Atoms For Peace(Thom Yorke)
The Clock$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1657562172547891201$/i/status/977860791071260673$/raradiohead/status/1657562172547891201/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/977858936123490304/pu/img/Fl9MwG55mkZo1fMY.jpg$,blob:https://twitter.com/cd151431-e273-4f3e-8e06-c7f52347d46e$
78,raradiohead,2023-05-13T20:53:12.000Z,"Radiohead
Burn The Witch$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1657489193268834306$/i/status/1112776125535514624$/raradiohead/status/1657489193268834306/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1112775873457876992/pu/img/YlgntAUogy4h4dMg.jpg$,blob:https://twitter.com/3cd04aec-c81f-447f-8677-619cc9331cc3$
79,raradiohead,2023-05-13T15:53:22.000Z,"Thom yorke
Suspirium$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1657413733986226176$/raradiohead/status/1657413733986226176/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1060310936479617024/pu/img/vCp26GkJJkx3q5mv.jpg$,blob:https://twitter.com/920f2330-2bdf-4a7e-b007-780bfe3190e9$
80,raradiohead,2023-05-13T15:38:12.000Z,"Radiohead
Everything In Its Right Place$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1657409919144935426$/i/status/959132166520057856$/raradiohead/status/1657409919144935426/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/959129653758738432/pu/img/bqB21vZptcVRyhr4.jpg$,blob:https://twitter.com/9450be5c-0ec8-4721-bbce-d8fe6404ed78$
81,raradiohead,2023-05-13T10:23:20.000Z,"Radiohead
Fake Plastic Trees (2018)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1657330678147563521$/i/status/998036952585617408$/raradiohead/status/1657330678147563521/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/998034452986056704/pu/img/Gaf7-L670XVH3qv7.jpg$,blob:https://twitter.com/ed359f12-8b43-4485-bce9-09ffc6478925$
82,raradiohead,2023-05-13T06:03:12.000Z,"Radiohead
Blow Out$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1657265217066217474$/i/status/1016719379407372289$/raradiohead/status/1657265217066217474/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1016718390658863105/pu/img/zVykoyVcMvGoIl57.jpg$,blob:https://twitter.com/176863b1-8104-472d-80d2-6bc494367c23$
83,raradiohead,2023-05-13T00:38:15.000Z,"Radiohead
Airbag$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1657183438024187904$/i/status/1384119148163203080$/raradiohead/status/1657183438024187904/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1384118030376988672/pu/img/OQuzA-S30Q4lZSo9.jpg$,blob:https://twitter.com/1fc62d6b-f8ef-49b7-bf2d-55e4ebf72b58$
84,raradiohead,2023-05-12T19:53:12.000Z,"Radiohead
Street Spirit(Fade Out)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1657111703648194567$/i/status/872655528370913280$/raradiohead/status/1657111703648194567/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/872654533129678848/pu/img/fc3cdr1RWmIGzZKN.jpg$,blob:https://twitter.com/8c7cf2c1-5eab-4ce8-8f2b-d54cb543a036$
85,raradiohead,2023-05-12T14:38:14.000Z,"Radiohead
Kid a$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1657032439162630146$/i/status/846597784123826177$/raradiohead/status/1657032439162630146/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/846597405919199232/pu/img/LHjm5QAanWRff8oR.jpg$,blob:https://twitter.com/c0099ce0-de77-4778-a5b3-321e3eda7db3$
86,raradiohead,2023-05-12T10:18:21.000Z,"Radiohead
Idioteque$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1656967037556588545$/i/status/810803558958264320$/raradiohead/status/1656967037556588545/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/810802429008560128/pu/img/tDZNTGTD3K-CcMJ5.jpg$,blob:https://twitter.com/909e81b9-e358-40cf-b0c3-4b1cbbafa6f4$
87,raradiohead,2023-05-12T05:18:12.000Z,"Radiohead
Reckoner$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1656891504244211712$/i/status/1112787660802650117$/raradiohead/status/1656891504244211712/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1112787316953608194/pu/img/1mX3BqYCyfafOFFV.jpg$,blob:https://twitter.com/588edc42-f610-4852-8120-9b25182cf8ac$
88,raradiohead,2023-05-12T00:08:13.000Z,"Radiohead
A Wolf At The Door$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1656813493637595138$/i/status/872649590775750656$/raradiohead/status/1656813493637595138/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/872649209169666053/pu/img/wb0_9frGbQymkcTq.jpg$,blob:https://twitter.com/d4dcdea3-34e1-4516-8031-9786ac8cda6f$
89,raradiohead,2023-05-11T18:23:13.000Z,"Radiohead
Pearly*$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1656726672769515520$/i/status/1010432938297589760$/raradiohead/status/1656726672769515520/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1010432572139061249/pu/img/Hak7ayUsBlZSHhz-.jpg$,blob:https://twitter.com/884842ee-c23d-4c77-bc52-f1b97afd5806$
90,raradiohead,2023-05-11T13:38:15.000Z,"Radiohead
Nude$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1656654955476930562$/i/status/824475686869950464$/raradiohead/status/1656654955476930562/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/824475444716056579/pu/img/2FCHBcYi816oLNsl.jpg$,blob:https://twitter.com/d4cfbb13-5ae8-4d4a-a0aa-3a62e930de00$
91,raradiohead,2023-05-11T08:18:21.000Z,"Radiohead
Weird Fishes/Arpeggi$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1656574450093924353$/i/status/1093605939024867328$/raradiohead/status/1656574450093924353/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1093603423189008384/pu/img/A83NMxejrmEFfBQa.jpg$,blob:https://twitter.com/823d9493-004c-40e7-8fcb-4e7fe01f56de$
92,raradiohead,2023-05-11T03:58:13.000Z,"Radiohead
Creep$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1656508984746991618$/i/status/846592007380250624$/raradiohead/status/1656508984746991618/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/846591568819605504/pu/img/nCK_qxt1GbQrRdrR.jpg$,blob:https://twitter.com/77d93614-4773-430b-aafe-a446a754ceb5$
93,raradiohead,2023-05-10T22:03:24.000Z,"Radiohead
Optimistic$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1656419693173919745$/i/status/1118885953118990336$/raradiohead/status/1656419693173919745/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1118885726576234496/pu/img/cGyM8jrkhE_Bx0u-.jpg$,blob:https://twitter.com/1ec0c199-95c8-43b6-99f0-b874b2cbb630$
94,raradiohead,2023-05-10T18:23:14.000Z,"Thom Yorke
Cymbal Rush$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1656364285751173121$/i/status/1367602090336350209$/raradiohead/status/1656364285751173121/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1367601834349654016/pu/img/5cZat4RrnoxqYqdz.jpg$,blob:https://twitter.com/cfcf09d4-f8cc-4f3e-a56e-e276bd298727$
95,raradiohead,2023-05-10T12:43:12.000Z,"Radiohead
Just (MV)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1656278715372847104$/i/status/1115128706626777090$/raradiohead/status/1656278715372847104/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1115128523293782017/pu/img/de0CVzFwPLoFOzvw.jpg$,blob:https://twitter.com/4808f2c6-032c-4361-ac4e-762f4ff670e2$
96,raradiohead,2023-05-10T07:28:17.000Z,"Radiohead
Present Tense$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1656199464745304064$/i/status/908356555665313792$/raradiohead/status/1656199464745304064/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/908354978913304576/pu/img/xEPsOtkZAJyeM9Y2.jpg$,blob:https://twitter.com/04ce27f3-02a1-4f9b-b4f4-86eae3b7d554$
97,raradiohead,2023-05-10T02:38:14.000Z,"Radiohead
Stop Whispering$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1656126468567580672$/i/status/1002976890804580352$/raradiohead/status/1656126468567580672/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1002976325026471936/pu/img/uba9G_f_n1D8gJmR.jpg$,blob:https://twitter.com/ead9290c-0614-426d-a4b6-de03003177f4$
98,raradiohead,2023-05-09T23:41:48.000Z,"Radiohead
Bullet Proof ... I Wish I Was
(acoustic,Japan 1995)$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1656082067942432768$/raradiohead/status/1656082067942432768/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1637479183239745537/pu/img/_mFIRnO_G3TbAlRH.jpg$,blob:https://twitter.com/497a7588-a5ef-404c-9340-9e949409030f$
99,raradiohead,2023-05-09T21:43:13.000Z,"Radiohead
Just$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1656052226693931009$/i/status/1010418226423947265$/raradiohead/status/1656052226693931009/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/1010418054587506688/pu/img/gRe3puFoPMIkID2h.jpg$,blob:https://twitter.com/942ce0f5-3681-42c5-a8b8-e02ee448a460$
100,raradiohead,2023-05-09T17:38:13.000Z,"Radiohead
Pop Is Dead$",/raradiohead$/raradiohead$/raradiohead$/raradiohead/status/1655990569045196803$/i/status/904296824135065600$/raradiohead/status/1655990569045196803/analytics$,https://pbs.twimg.com/profile_images/698544776719659011/Uy_pkNr-_normal.jpg$https://pbs.twimg.com/ext_tw_video_thumb/904293850595737600/pu/img/shBiySSGG8vLQ9Kz.jpg$,blob:https://twitter.com/d9a90dfb-502d-4d4d-b561-55116725420a$
